2605 24944
300 314 -3.555348061489414
300 900 -4.248495242049359
300 1020 -4.248495242049359
300 645 -2.862200880929469
300 1140 -3.149882953381249
300 1616 -4.248495242049359
300 216 -4.248495242049359
300 1677 -4.248495242049359
300 38 -4.248495242049359
300 1489 -4.248495242049359
300 1087 -4.248495242049359
300 501 -4.248495242049359
300 177 -4.248495242049359
300 742 -4.248495242049359
300 681 -4.248495242049359
300 535 -4.248495242049359
300 688 -3.555348061489414
300 1002 -4.248495242049359
300 224 -3.149882953381249
300 843 -4.248495242049359
300 2268 -4.248495242049359
300 2245 -3.555348061489414
300 2289 -4.248495242049359
300 2235 -4.248495242049359
300 365 -2.862200880929469
300 1995 -4.248495242049359
300 2324 -4.248495242049359
300 546 -4.248495242049359
300 2336 -4.248495242049359
300 1063 -4.248495242049359
300 88 -3.149882953381249
300 673 -4.248495242049359
300 992 -4.248495242049359
300 2492 -4.248495242049359
300 2513 -4.248495242049359
300 2519 -4.248495242049359
300 2524 -4.248495242049359
300 2531 -4.248495242049359
300 2534 -4.248495242049359
300 2535 -4.248495242049359
300 2536 -4.248495242049359
300 2552 -3.555348061489414
300 2587 -4.248495242049359
300 1617 -4.248495242049359
300 2516 -4.248495242049359
300 708 -4.248495242049359
300 2604 -4.248495242049359
301 29 -0.693147180559945
301 252 -0.693147180559945
302 54 -0.693147180559945
302 380 -1.386294361119891
302 374 -1.386294361119891
303 304 -3.931825632724326
303 79 -2.833213344056216
303 76 -2.833213344056216
303 847 -3.931825632724326
303 279 -3.931825632724326
303 30 -3.931825632724326
303 4 -3.238678452164380
303 26 -2.545531271604435
303 274 -3.931825632724326
303 272 -3.931825632724326
303 390 -3.931825632724326
303 324 -3.931825632724326
303 49 -2.833213344056216
303 1181 -3.931825632724326
303 420 -3.931825632724326
303 376 -3.238678452164380
303 54 -3.238678452164380
303 187 -3.931825632724326
303 1724 -3.931825632724326
303 1541 -3.931825632724326
303 705 -3.931825632724326
303 2117 -3.931825632724326
303 262 -3.931825632724326
303 217 -3.931825632724326
303 991 -3.931825632724326
303 749 -3.931825632724326
303 36 -3.931825632724326
303 2258 -3.931825632724326
303 2425 -3.931825632724326
303 999 -3.238678452164380
303 145 -3.238678452164380
303 556 -3.931825632724326
303 508 -3.931825632724326
303 404 -3.931825632724326
303 1685 -3.931825632724326
303 2578 -3.931825632724326
303 15 -3.931825632724326
304 113 -1.791759469228055
304 56 -1.791759469228055
304 54 -1.098612288668110
304 34 -1.098612288668110
305 306 -3.044522437723423
305 314 -1.435084525289323
305 317 -3.044522437723423
305 230 -3.044522437723423
305 534 -3.044522437723423
305 238 -3.044522437723423
305 102 -3.044522437723423
305 884 -3.044522437723423
305 1115 -3.044522437723423
305 518 -3.044522437723423
305 645 -3.044522437723423
305 1793 -3.044522437723423
305 1502 -3.044522437723423
305 88 -3.044522437723423
305 2408 -3.044522437723423
305 1708 -3.044522437723423
305 225 -3.044522437723423
306 252 -2.397895272798371
306 34 -1.299282984130261
306 210 -2.397895272798371
306 80 -1.704748092238425
306 196 -1.704748092238425
306 20 -2.397895272798371
306 10 -2.397895272798371
307 179 -2.397895272798371
307 189 -1.704748092238425
307 325 -2.397895272798371
307 85 -2.397895272798371
307 376 -2.397895272798371
307 152 -2.397895272798371
307 217 -2.397895272798371
307 2303 -2.397895272798371
307 558 -2.397895272798371
307 1338 -2.397895272798371
308 104 0.000000000000000
309 29 -0.405465108108164
309 34 -1.098612288668110
310 10 0.000000000000000
311 113 -1.252762968495368
311 239 -1.252762968495368
311 23 -1.945910149055313
311 56 -1.945910149055313
311 390 -1.945910149055313
312 313 -1.386294361119891
312 54 -1.386294361119891
312 1332 -1.386294361119891
312 645 -1.386294361119891
313 286 -2.397895272798371
313 18 -1.299282984130261
313 54 -2.397895272798371
313 10 -2.397895272798371
313 113 -2.397895272798371
313 56 -1.704748092238425
313 1054 -2.397895272798371
313 22 -2.397895272798371
314 54 -3.258096538021482
314 342 -3.258096538021482
314 70 -3.258096538021482
314 68 -3.258096538021482
314 34 -1.648658625587382
314 379 -3.258096538021482
314 241 -3.258096538021482
314 963 -3.258096538021482
314 10 -2.159484249353373
314 366 -3.258096538021482
314 262 -2.564949357461537
314 390 -3.258096538021482
314 29 -3.258096538021482
314 196 -3.258096538021482
314 39 -3.258096538021482
314 74 -3.258096538021482
314 77 -3.258096538021482
314 78 -3.258096538021482
314 25 -3.258096538021482
315 74 -1.897119984885881
315 10 -2.995732273553991
315 70 -1.203972804325936
315 239 -2.995732273553991
315 817 -2.995732273553991
315 257 -2.995732273553991
315 1449 -2.995732273553991
315 167 -2.995732273553991
315 54 -2.995732273553991
315 56 -2.302585092994045
315 12 -2.995732273553991
315 242 -2.995732273553991
316 22 -1.098612288668110
316 82 -1.791759469228055
316 251 -1.098612288668110
316 26 -1.791759469228055
317 26 -2.079441541679836
317 113 -1.386294361119890
317 72 -2.079441541679836
317 49 -2.079441541679836
317 1954 -2.079441541679836
317 31 -2.079441541679836
317 29 -2.079441541679836
318 238 -1.481604540924216
318 10 -1.704748092238425
318 531 -3.091042453358316
318 843 -3.091042453358316
318 446 -3.091042453358316
318 71 -3.091042453358316
318 1155 -3.091042453358316
318 1830 -3.091042453358316
318 1266 -3.091042453358316
318 284 -3.091042453358316
318 29 -2.397895272798371
318 319 -3.091042453358316
318 1552 -3.091042453358316
318 2529 -3.091042453358316
319 10 -1.098612288668110
319 29 -1.098612288668110
319 113 -1.098612288668110
320 251 -1.609437912434100
320 182 -1.609437912434100
320 356 -1.609437912434100
320 677 -1.609437912434100
320 70 -1.609437912434100
321 72 -1.504077396776274
321 20 -2.197224577336220
321 246 -2.197224577336220
321 74 -2.197224577336220
321 49 -2.197224577336220
321 167 -2.197224577336220
321 138 -2.197224577336220
321 1441 -2.197224577336220
322 72 -1.098612288668110
322 113 -1.791759469228055
322 242 -1.791759469228055
322 246 -1.098612288668110
323 7 -3.367295829986474
323 10 -2.674148649426529
323 196 -3.367295829986474
323 749 -3.367295829986474
323 984 -3.367295829986474
323 1166 -3.367295829986474
323 104 -2.674148649426529
323 106 -3.367295829986474
323 80 -3.367295829986474
323 49 -3.367295829986474
323 77 -3.367295829986474
323 219 -3.367295829986474
323 22 -2.674148649426529
323 729 -3.367295829986474
323 1842 -3.367295829986474
323 114 -3.367295829986474
323 113 -2.674148649426529
323 832 -2.674148649426529
323 34 -3.367295829986474
323 913 -3.367295829986474
323 392 -3.367295829986474
323 286 -3.367295829986474
323 390 -3.367295829986474
323 51 -3.367295829986474
324 72 -2.014903020542265
324 20 -2.708050201102210
324 8 -3.401197381662155
324 49 -2.014903020542265
324 239 -3.401197381662155
324 246 -2.708050201102210
324 247 -2.302585092994046
324 82 -2.302585092994046
324 138 -1.791759469228055
324 80 -2.302585092994046
324 242 -3.401197381662155
324 1720 -3.401197381662155
325 176 -2.079441541679836
325 56 -2.079441541679836
325 51 -2.079441541679836
325 505 -2.079441541679836
325 744 -2.079441541679836
325 1188 -2.079441541679836
325 1670 -2.079441541679836
325 76 -2.079441541679836
326 213 -2.197224577336220
326 10 -1.504077396776274
326 29 -2.197224577336220
326 114 -2.197224577336220
326 68 -2.197224577336220
326 187 -2.197224577336220
326 22 -2.197224577336220
326 147 -2.197224577336220
327 328 0.000000000000000
328 70 -0.405465108108164
328 113 -1.791759469228055
328 1893 -1.791759469228055
329 330 -1.386294361119891
329 147 -1.386294361119891
329 54 -1.386294361119891
329 10 -1.386294361119891
330 147 -2.862200880929468
330 68 -3.555348061489414
330 22 -3.555348061489414
330 515 -2.862200880929468
330 10 -2.862200880929468
330 184 -2.456735772821304
330 1135 -3.555348061489414
330 1159 -2.862200880929468
330 31 -2.862200880929468
330 1141 -3.555348061489414
330 49 -2.169053700369523
330 29 -3.555348061489414
330 139 -3.555348061489414
330 4 -3.555348061489414
330 15 -3.555348061489414
330 25 -2.862200880929468
330 529 -3.555348061489414
330 603 -3.555348061489414
330 34 -3.555348061489414
330 138 -3.555348061489414
330 54 -3.555348061489414
330 447 -3.555348061489414
330 581 -3.555348061489414
330 356 -3.555348061489414
331 15 0.000000000000000
332 11 -2.484906649788000
332 76 -2.484906649788000
332 825 -2.484906649788000
332 147 -2.484906649788000
332 182 -2.484906649788000
332 1650 -2.484906649788000
332 49 -2.484906649788000
332 1139 -2.484906649788000
332 2007 -2.484906649788000
332 22 -2.484906649788000
332 35 -2.484906649788000
332 2333 -2.484906649788000
333 173 -2.564949357461537
333 49 -1.466337068793427
333 54 -1.178654996341646
333 340 -2.564949357461537
333 113 -2.564949357461537
333 138 -2.564949357461537
333 992 -2.564949357461537
333 1267 -2.564949357461537
334 29 -1.098612288668110
334 294 -1.098612288668110
334 166 -1.098612288668110
335 10 -1.131402111491100
335 34 -3.433987204485146
335 83 -2.740840023925201
335 504 -2.047692843365255
335 84 -3.433987204485146
335 7 -3.433987204485146
335 796 -3.433987204485146
335 605 -3.433987204485146
335 76 -2.047692843365255
335 252 -3.433987204485146
335 18 -3.433987204485146
335 29 -3.433987204485146
335 113 -3.433987204485146
335 143 -3.433987204485146
335 2600 -3.433987204485146
336 337 -3.688879454113936
336 753 -3.688879454113936
336 1070 -2.079441541679836
336 1210 -3.688879454113936
336 1219 -3.688879454113936
336 70 -1.897119984885881
336 985 -3.688879454113936
336 645 -2.995732273553991
336 238 -2.590267165445827
336 924 -3.688879454113936
336 281 -2.995732273553991
336 1491 -3.688879454113936
336 1509 -3.688879454113936
336 1403 -3.688879454113936
336 1518 -3.688879454113936
336 1564 -3.688879454113936
336 1618 -3.688879454113936
336 339 -3.688879454113936
336 1681 -3.688879454113936
336 1951 -3.688879454113936
336 1992 -3.688879454113936
336 93 -3.688879454113936
336 234 -3.688879454113936
336 2329 -3.688879454113936
336 728 -3.688879454113936
336 220 -3.688879454113936
336 2558 -3.688879454113936
337 252 -1.386294361119891
337 29 -1.386294361119891
337 867 -1.386294361119891
337 70 -1.386294361119891
338 7 -2.890371757896165
338 418 -2.890371757896165
338 220 -1.791759469228055
338 110 -2.197224577336219
338 49 -2.890371757896165
338 34 -2.890371757896165
338 291 -2.890371757896165
338 22 -2.890371757896165
338 147 -2.890371757896165
338 2194 -2.890371757896165
338 515 -2.890371757896165
338 68 -2.890371757896165
338 581 -2.890371757896165
338 10 -2.890371757896165
338 54 -2.890371757896165
339 340 -2.564949357461537
339 113 -1.466337068793427
339 22 -2.564949357461537
339 68 -2.564949357461537
339 1678 -2.564949357461537
339 54 -1.871802176901591
339 10 -1.871802176901591
339 83 -1.871802176901591
340 54 -2.197224577336220
340 76 -2.197224577336220
340 31 -1.504077396776274
340 10 -1.098612288668110
340 68 -2.197224577336220
340 22 -2.197224577336220
341 60 -1.609437912434100
341 992 -0.510825623765990
341 571 -1.609437912434100
342 343 -0.693147180559945
342 406 -0.693147180559945
343 54 0.000000000000000
344 345 -2.197224577336220
344 10 -2.197224577336220
344 54 -1.504077396776274
344 313 -2.197224577336220
344 8 -1.504077396776274
344 29 -2.197224577336220
344 1360 -2.197224577336220
345 243 -1.791759469228055
345 29 -1.791759469228055
345 378 -1.791759469228055
345 347 -0.693147180559945
346 347 -1.098612288668110
346 34 -1.098612288668110
346 54 -1.098612288668110
347 7 -1.945910149055313
347 70 -1.945910149055313
347 10 -1.252762968495368
347 29 -1.945910149055313
347 651 -1.945910149055313
347 113 -1.945910149055313
348 106 0.000000000000000
349 79 -0.693147180559945
349 189 -0.693147180559945
350 172 -2.833213344056216
350 263 -2.833213344056216
350 349 -2.833213344056216
350 152 -0.887303195000903
350 40 -2.833213344056216
350 537 -2.833213344056216
350 377 -2.833213344056216
350 189 -2.833213344056216
350 179 -2.833213344056216
350 324 -2.833213344056216
350 247 -2.833213344056216
351 352 -1.098612288668110
351 10 -1.098612288668110
351 286 -1.098612288668110
352 29 -1.386294361119891
352 22 -0.287682072451781
353 70 -3.784189633918261
353 169 -3.784189633918261
353 313 -3.091042453358316
353 572 -3.784189633918261
353 8 -3.784189633918261
353 10 -1.704748092238425
353 474 -3.091042453358316
353 972 -3.784189633918261
353 1033 -3.784189633918261
353 54 -3.091042453358316
353 818 -3.784189633918261
353 238 -3.091042453358316
353 9 -3.784189633918261
353 214 -2.685577345250151
353 825 -3.784189633918261
353 376 -3.091042453358316
353 1699 -3.784189633918261
353 324 -3.784189633918261
353 1781 -3.784189633918261
353 1789 -3.784189633918261
353 514 -3.784189633918261
353 205 -3.784189633918261
353 534 -3.784189633918261
353 879 -3.784189633918261
353 18 -3.091042453358316
353 2284 -3.784189633918261
353 611 -3.784189633918261
353 19 -3.784189633918261
353 303 -3.784189633918261
354 10 -0.510825623765991
354 29 -2.302585092994046
354 110 -3.401197381662155
354 18 -2.708050201102210
354 434 -3.401197381662155
354 12 -3.401197381662155
354 56 -3.401197381662155
354 523 -3.401197381662155
354 581 -3.401197381662155
354 879 -3.401197381662155
355 147 0.000000000000000
356 147 -3.465735902799727
356 184 -3.465735902799727
356 117 -3.465735902799727
356 54 -1.067840630001356
356 49 -1.163150809805681
356 23 -2.772588722239781
356 252 -3.465735902799727
356 34 -2.772588722239781
356 72 -3.465735902799727
356 323 -3.465735902799727
356 300 -3.465735902799727
357 358 -1.098612288668110
357 29 -1.791759469228055
357 173 -1.791759469228055
357 12 -1.791759469228055
357 10 -1.791759469228055
358 10 -1.609437912434100
358 374 -1.609437912434100
358 453 -0.916290731874155
358 2470 -1.609437912434100
359 31 0.000000000000000
360 70 -0.441832752279039
360 1118 -2.639057329615258
360 187 -2.639057329615258
360 10 -2.639057329615258
360 1891 -2.639057329615258
360 490 -2.639057329615258
361 29 -2.197224577336220
361 106 -2.197224577336220
361 18 -2.197224577336220
361 34 -1.504077396776274
361 51 -1.504077396776274
361 104 -2.197224577336220
361 10 -2.197224577336220
362 213 0.000000000000000
363 364 -1.386294361119890
363 645 -2.079441541679836
363 70 -2.079441541679836
363 1545 -2.079441541679836
363 1549 -2.079441541679836
363 2326 -2.079441541679836
363 133 -2.079441541679836
364 346 -1.791759469228055
364 10 -1.791759469228055
364 373 -1.098612288668110
364 34 -1.791759469228055
364 11 -1.791759469228055
365 366 -2.944438979166440
365 54 -2.251291798606495
365 10 -1.845826690498330
365 34 -2.944438979166440
365 252 -2.944438979166440
365 106 -2.944438979166440
365 22 -1.558144618046550
365 1267 -2.251291798606495
365 2222 -2.944438979166440
365 29 -2.944438979166440
365 2369 -2.944438979166440
365 336 -2.944438979166440
366 367 -4.204692619390966
366 54 -4.204692619390966
366 437 -4.204692619390966
366 374 -3.106080330722856
366 731 -3.511545438831020
366 166 -2.818398258271075
366 370 -3.511545438831020
366 899 -4.204692619390966
366 406 -3.511545438831020
366 465 -4.204692619390966
366 58 -4.204692619390966
366 131 -4.204692619390966
366 336 -4.204692619390966
366 812 -4.204692619390966
366 70 -4.204692619390966
366 872 -4.204692619390966
366 1315 -4.204692619390966
366 1052 -4.204692619390966
366 22 -3.511545438831020
366 1502 -4.204692619390966
366 297 -4.204692619390966
366 1568 -4.204692619390966
366 185 -4.204692619390966
366 29 -4.204692619390966
366 192 -4.204692619390966
366 159 -4.204692619390966
366 1549 -4.204692619390966
366 1889 -4.204692619390966
366 825 -4.204692619390966
366 110 -3.511545438831020
366 390 -3.511545438831020
366 1119 -4.204692619390966
366 23 -4.204692619390966
366 523 -4.204692619390966
366 677 -4.204692619390966
366 2018 -4.204692619390966
366 1195 -4.204692619390966
366 1774 -4.204692619390966
366 220 -3.511545438831020
366 2149 -4.204692619390966
366 803 -3.511545438831020
366 38 -4.204692619390966
366 603 -4.204692619390966
366 2193 -4.204692619390966
366 404 -4.204692619390966
366 12 -4.204692619390966
366 2526 -4.204692619390966
366 10 -4.204692619390966
366 1873 -3.106080330722856
366 528 -4.204692619390966
366 329 -4.204692619390966
366 453 -4.204692619390966
367 368 -1.609437912434100
367 162 -1.609437912434100
367 26 -1.609437912434100
367 383 -1.609437912434100
367 10 -1.609437912434100
368 369 -2.397895272798371
368 22 -2.397895272798371
368 195 -2.397895272798371
368 1265 -2.397895272798371
368 29 -2.397895272798371
368 56 -2.397895272798371
368 26 -2.397895272798371
